Escn02-02_ev009-002p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0196','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁあ～～ぁ……うぅ～ふ～ん……ぅ:page

\n<\v[153]>…………:page

"
Escn02-02_ev009-002p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0197','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁ…ぁ……ぁ…っ！:page

\n<\v[153]>……:page

"
Escn02-02_ev009-003p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0198-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>……どうかした？:page

"
Escn02-02_ev009-003p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0198-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>なんか今日の\v[154]、ちょっと変:page

………………
…………
……:page

\n<\v[153]>\v[152]さん、その……ちゃんと、
気持ちよくなれて…ますか？:page

"
Escn02-02_ev009-003p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0199','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>？気持ちいいけど？:page

\n<\v[153]>なら、いいんですけど……:page

"
Escn02-02_ev009-003p-0004_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0200-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>よくない:page

"
Escn02-02_ev009-003p-0005_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0200-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>\v[154]が気持ちよくないなら、気持ちよくなれるように
私頑張るから:page

"
Escn02-02_ev009-003p-0006_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0200-3','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ほら、言ってみ:page

\n<\v[153]>………………
…………
……:page

\n<\v[153]>実はその…、\v[152]さんが僕とセックスしてくれるのは
僕の願いの遂行なだけであって、
義務感からやってくれてるだけなんじゃないかなって……:page

\n<\v[152]>………………:page

\n<\v[153]>僕は…！\v[152]さんがセックスに応じてくれるのは
とても嬉しいし、今もこうやって受け止めてくれてる……:page

\n<\v[153]>最近は、\v[152]さんも積極的に楽しんでくれてる……
ように思えるんですけど、:page

\n<\v[153]>でも、心のどこかで嫌がってるんじゃないかなーって:page

\n<\v[152]>………………:page

\n<\v[153]>じ、実際の所、ど…どうでしょう…か？:page

"
Escn02-02_ev009-003p-0007_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0203','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>それに答えたら\v[154]はどうするわけ？:page

\n<\v[153]>……僕は\v[152]さんが少しでも嫌だって思ってるなら、
もうセックスするのはやめようと思います……:page

"
Escn02-02_ev009-003p-0008_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0204','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>嫌じゃないよ:page

\n<\v[153]>え？:page

"
Escn02-02_ev009-003p-0009_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0205','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>\v[154]とのセックス、嫌じゃない:page

\n<\v[153]>よ、よかっ――:page

"
Escn02-02_ev009-003p-0010_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0206','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>でも、義務感から応じてる、っていうのは
違わないかなー:page

\n<\v[153]>………………:page

"
Escn02-02_ev009-003p-0011_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0207-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>だって、これは元々\v[154]の願いだし、
私には\r[左兵衛佐,さひょうえのすけ]殿との約束がある:page

"
Escn02-02_ev009-003p-0012_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0207-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>そういう意味では義務感ある:page

"
Escn02-02_ev009-003p-0013_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0207-3','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>でも、\v[154]とするセックスは嫌じゃない:page

"
Escn02-02_ev009-003p-0014_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0207-4','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>これは本当:page

\n<\v[153]>………………:page

"
Escn02-02_ev009-004p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0208-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>そんなに悩む事かなぁ～:page

"
Escn02-02_ev009-004p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0208-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>いいじゃん、子作りしてるわけじゃないし:page

"
Escn02-02_ev009-004p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0208-3','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>お互い、セックスで気持ちよくなる:page

"
Escn02-02_ev009-004p-0004_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0208-4','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>この関係、私は好きだよ？:page

\n<\v[153]>だ、だったら、\v[152]さんから…その……:page

\n<\v[153]>なんでセックスしよう、って誘ってこないんですか…？:page

"
Escn02-02_ev009-004p-0005_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0209','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>それは……:page

\n<\v[153]>………………:page

"
Escn02-02_ev009-005p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0210','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ほ、ほら！腰振るの止まってる！！
もっと突いて、ほら！:page

"
Escn02-02_ev010-001p-0001_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0211','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んっ……ん～～～ぅ……はぁああ～～～:page

\v[152]さんの表情がほんの一瞬だけ曇ったのを
僕は見逃さなかった:page

でも、それを聞く勇気が今の僕には――:page

――ない……:page

理由を追求すればきっと\v[152]さんは僕の元から
離れていってしまう:page

セックスするのに本当は理由なんて
要らないハズなのに……:page

"
Escn02-02_ev010-001p-0002_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0212','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぅやぁあう！？:page

お互いの体の一部が繋がってるのに:page

体と体はもうこれ以上ないくらいに近いというのに:page

なんでこんなにも遠く感じるのだろう:page

悲しいやら、悔しいやら
やり\r[処,どころ]のない気持ちは心から来るものなのに
今の僕には体で表現する事しかできなかった:page

"
Escn02-02_ev010-002p-0001_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0213','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ち、ちょっ……激し…ん…っ！:page

心の底から手を伸ばして\v[152]さんの心をを
今すぐ抱きしめたいのに:page

心からは手などは伸びてこない:page

股間から伝わる体温すら
今は虚しく感じられた:page

初めて繋がった時は
この世にこんな、これ以上ないくらいに
お互いのキョリを近づける行為があるんだと感動したのに:page

そんな虚しさが少しは伝わればいいのになあ:page

………………
…………
……:page

そう思いながら、腰を打ち付け、打ち付け
呼吸が乱れたら息を整え、また打ち付ける:page

"
Escn02-02_ev010-003p-0001_R,"ふと\v[152]さんと目が合った:page

でも、それは僕の心を察したようではなく、
気持ちが良くて恍惚になっているわけでもない――:page

僕の心の内を探るような
心配そうな目だった:page

二人の息が上がり、
声よりも呼吸の方が主体になってくる:page

なんで――:page

なんでそんな心配そうな目で見るんだよ……:page

体が一つになっているのなら少しくらい
伝わってくれたっていいじゃないか:page

伝わった気持ちに対しての結果の目ならまだいい:page

僕と一つになっているのに
僕の事が分からないから、何を考えているのか
探り、想像し、考える――:page

――でも、分からない:page

答えが出ない:page

そんな、目をしていた:page

どのくらい目が合っていたかは分からない:page

合った目を逸らしたかったのか
体勢的にたまたまそうなったのか:page

"
Escn02-02_ev010-004p-0001_R,"\v[152]さんは再び目を閉じ、
打ち付けられるチ○ポをマ○コで受け止めて
あぁ、あぁ、と声を漏らす:page

鳴いているのか？
呼んでいるのか？:page

二つの体はがっちりと絡み合って
チ○ポはマ○コを求め、
マ○コはチ○ポを受け止めている:page

体はいいなあ
本能的な刺激に対しての反応さえ返せばいいんだから:page

心が同じようにいかないのは十二分に承知だ:page

でも、同じようにいっても困るのが心:page

もし、こちらからの投げかけに対して
それに対する決められた反応しか返ってこないのなら……:page

それはもうきっと心とはよべないだろう:page

僕がセックスに対して求めすぎなのだろうか？:page

そりゃあ、つい最近までは童貞で、
女の人とこんな事をするなんて事、
想像もできなかった訳だし:page

じゃあ、子孫を残す以外に
なんで人間はセックスをするんだ？:page

……あ、いや\v[152]さんは厳密には人間じゃないけど……:page

"
Escn02-02_ev010-004p-0002_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0214','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>そこ……ぁふ……っきもちい……っ:page

知らぬ間に僕はチ○ポを出し入れする運動から
ぐるぐる、ぐりぐりとマ○コをかき回す運動に
シフトしていたようだった:page

こういう所はしっかり体と心は連動する癖に……:page

"
Escn02-02_ev010-005p-0001_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0215','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>もっと……もっ…と…んん……して？:page

はい、と返事はせず、体で答えを返す:page

"
Escn02-02_ev010-006p-0001_R,"\v[152]さんとは目が合わないまま、
\v[152]さんの表情や体の動きを観察しながら
腰の動かし方を微調整していく:page

指圧師が患者のツボを探す為に筋肉の流れを読み、
こわばっている部分を特定していくように
亀頭を中で慎重に動かしていく:page

時折、強く息と声が同時に漏れる箇所がある事に
気付いたものの、直感的にそこを連続して刺激するよりも
リズミカルにしてみようという考えになる:page

肩やおっぱいを揉む時だって
ずっとつまみっぱなしでは痛いだけだ:page

適度につまんだり、離したりするから
刺激もいい具合に伝わる……ハズ:page

でも、規則的にしているとなんだか
ただ作業をしている風にも思えたので、
これも時折、不規則にしてみる:page

"
Escn02-02_ev010-007p-0001_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0216','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>はぅ……！:page

どうやらこういう所がツボらしい:page

ツボが分かれば、後はどんな感じで
盛り上げていくか、という所だけど、
つい最近まで童貞だった男にそんなにレパートリーはない:page

"
Escn02-02_ev010-008p-0001_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0217','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ふふ……上手いじゃん……っん:page

今持っている手持ちのカードを
できるだけランダムに配分したのが効いたのだろうか:page

\v[152]さんの口角が上がり、
先ほどまで漂っていた空気がガラリと変わる:page

その空気を僕の体も感じ取ったのか、
現金なことに心まで元気が湧いてくる:page

調子のいい奴め…と自分に対して心の中で毒づくと
今度は腰の回転運動と抽送運動を
組み合わせてみようという発想が生まれる:page

……！:page

\v[152]さんの体が少しだけ跳ねた気がした:page

ドキドキしながら、ゆっくり、ゆっくりと
チ○ポの様子を見せつけるように――:page

"
Escn02-02_ev010-009p-0001_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0218','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>～～～～っ:page

入れると見せかけて――:page

"
Escn02-02_ev010-009p-0002_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0219','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁ！:page

少し止める:page

心なしか挿れようとした時に
先ほどまでより狭くなった感じがする:page

確かめる為にぐぐぐ、と奥へチ○ポを押し込むが
やはりさっきよりなんだか狭い:page

一番深い\r[処,ところ]まで押し込んでから
しばらくそのままの態勢を維持する:page

ぴくり、ぴくり……とくんっ:page

ふるふると震えつつ、時折跳ねるように腰を動かす:page

弱いながらも確実な電気信号が一瞬流され、
その瞬間腰が引くと同時にマ○コも収縮……:page

その頻度はなんとなく、セックスを開始した時のそれより
より不規則に、複雑に……:page

そして少し熱を帯びているようだった:page

ただ入れたまま静止している状態:page

そんなに時間は経っていないのだろうけど、
二人の息が、特に\v[152]さんの息が鼻ではなく、
口でしないと追い付かないくらいになっている:page

本能が、今が頃合い、とばかりに
自分の意志とは無関係に腰が動き出す:page

短く声を上げた後、\v[152]さんは
声にならない声を上げて何かを紛らわしているかのように
何かを振り払うように、悩ましくよがる:page

"
Escn02-02_ev010-010p-0001_R,"ぱち、ぱちゅ、ぱちっ、ぱちゅん……:page

潤った音も徐々に音が高音域に近づいていき、
速度が増している事を聴覚的に伝え始める:page

暖かいモノで包まれている竿の先端、
亀頭に熱いものが集中し始めるが、
ぐっと堪え、最高のタイミングを伺う体勢に入る:page

極限まで硬度を上げたチ○ポは
容赦なく\v[152]さんのマ○コを押し広げるものの、
潤滑剤と柔らかい肉肌はそれを適度なものにしていく:page

自分の息も段々と上がっていき、
先ほどまで理性の力によって制御していた部分の
たがが外れていく:page

もはやタイミングを見計らう余裕はなく、
いつ暴発してもおかしくない状態:page

チ○ポ全体が全方向を探知できるレーダーのような
感覚になり、マ○コの構造を明らかにしていく:page

"
Escn02-02_ev010-011p-0001_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0220','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁあぁあうあぁああ……！:page

残念ながら自分の発射ボタンを押したタイミングと
実際に射精が行われたタイミングはずれてしまったらしい:page

しかし、体というものは本当によくできていて、
頭で分かっていなくても、精液を奥へ奥へ
一滴も漏らすまいと注ぎ込むべく密着しようとする:page

"
Escn02-02_ev010-012p-0001_R,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0221','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>……っく……ぷ:page

一発、二発……:page

やや遅れて三発目……:page

ミルクを絞り出されるように、
精液もマ○コの中で爆ぜ、踊り、流れ込んでいく:page

出し切った感覚を理解したと同時に
再び呼吸を開始する:page

"
Escn02-02_ev010-013p-0001_R,"\v[152]さんと僕の呼吸が荒々しいモノから
徐々に落ち着いたものへと整っていく:page

繋がったまま僕と\v[152]さんは
ぐったりとしてしまい、もうほとんど動けない状態:page

辛うじて、精液を子宮へ送り込もうと\r[蠕動,ぜんどう]するマ○コ、
吐き出すものを吐き出し終えて萎えていくも
マ○コの襞に引っかかるチ○ポだけが:page

二人の意思の外で
本能に従って
動いている:page

………………:page

色んな想いが頭の中で\r[錯綜,さくそう]する:page

僕が\v[152]さんとセックスする理由:page

\v[152]さんが僕とセックスする理由:page

こんなに二人は近いのに:page

近づけば近づくほど、距離を感じるのは
なんでなんだ……:page"
Escn02-04_ev011-001p-0001_E,"\v[152]さんの態度を見るに、多分恥ずかしさが先行して
自分から誘うのがハードルが高いだけな気がする:page

ならば、そこは察してあげるのが優しさなのかも:page"
Escn02-04_ev011-002p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0222','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ねぇ……\v[154]……
後ろから……お願い……:page

"
Escn02-04_ev011-003p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0223','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>あぁ～～ん……っぅ……はぁ…っ:page

\v[152]さんの好きな後背位になり、
後ろからズン、ズン、と突いていく:page

"
Escn02-04_ev011-004p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0224','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぅん…っ……ぅん……ぅ……ぅう～～～うぅう:page

ぴちぴち、と肉と肉がぶつかり合う中に
潤いが混ざった音が響いていく:page

\v[152]さんの尻尾の様子を観察しながら
突く場所やスピードを調整していく:page

"
Escn02-04_ev011-004p-0002_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0225','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁ～～～ああああ…ぅ…っんっ……:page

たまには意地悪をするようにわざと止めてみたりもする:page

"
Escn02-04_ev011-005p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0226-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>はぁ……はぁ………:page

"
Escn02-04_ev011-005p-0002_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0226-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んっ……
はぁ～…はぁはぁ……:page

"
Escn02-04_ev011-005p-0003_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0226-3','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んんぅ…っ:page

可愛い声を上げる\v[152]さん:page

感じているのか、ピクピクンと動かしていない時も
マ○コがチ○ポを咥える強さが微妙に変わる:page

セックスはじっとしていたって、繋がっている時は
本当に気持ちいい:page

"
Escn02-04_ev011-006p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0227','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>も、もっと……パンパンして……ぇ:page

リクエストに応えるようにパンパンと腰を振る:page

しかし、こちらのペースも考えて程よく、
ゆっくりめのペース:page

それだけでは足りないのか、
\v[152]さんも微妙にだが、腰をくねくね、と
上下に揺らしている:page

二人してスローペース:page

インターバルを挟みつつ、緩急をつけて
突いたり、休んだり……:page

なんとなく二人のペースというのが
かみ合ってきている気がする:page

これが僕らなりのセックス……なのかは
よく分からないけど――:page

なんだか一体感を感じるのだった:page

お尻を撫でまわし、時に鷲掴みにして
内面だけでなく、外目も堪能していく:page

こぼれる二人の吐息と夜の虫の音と蛙の大合唱だけが
しん、と静かな夜に響く:page

しかし、僕の射精までの時間はそんな長くないわけで……:page

これも本能なのか、段々と腰を打ち付けるスピードが
自分の中ではセーブしているはずなのに
早くなってきているのが分かる:page

"
Escn02-04_ev011-006p-0002_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0228','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>あ～ぁ～～っ……ぁ…っああああ～～～ぁぁ:page

自分ではそんな腰を強く打ち付けている
自覚はないのだけど、\v[152]さんの声でそれが
どのくらいの強さ・ペースなのかが分かる:page

"
Escn02-04_ev011-007p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0229','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ふむ…んっ…んんぅぅ～～あぁああぁぁあああ……:page

よがり、耐える\v[152]さん:page

絶頂に向けて最終スパートをかける僕:page

二人の呼吸が荒くなっていき、
二人の声が混じり合っていき――:page

"
Escn02-04_ev011-007p-0002_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0230','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁあああぁぁあああ～～～～～！！:page

"
Escn02-04_ev011-008p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0231','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぅ……ぅ……ふ～～…ふ～～…ふ～～……:page

\v[152]さんの吐き出す深呼吸を聞きながら
僕はマ○コに精子をだくだくと流し込む:page

"
Escn02-04_ev011-009p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0232','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>……っか…ふ……:page

\v[152]さんは口の中で溢れ放題になっていただろう
\r[涎,よだれ]が引っかかったのか、少しむせたように身震いした後、
少し体勢を整えたのも束の間、自分から腰を振り始める:page

"
Escn02-04_ev011-010p-0001_E,"小刻みに腰をトントンと上げては
自分から尻を打ち付ける\v[152]さん:page

僕の方はというと、射精し終えて硬さを失いつつある
自分の息子が上下にぷにぷにと踊る感触が
伝わってくるだけだったが――:page

ぷちぷちぷちぷちゅっぷっぷっ
っ…っ…っ…っ…ぷっっぷ
じゅぽ…っぷっっ…:page

\v[152]さんの中に吐き出された精液が
尻の上げ下げによって奥から竿を伝って入り口に向かい、
空気と触れる:page

空気に触れた粘液はぴちぴちとした瑞々しい音ではなく、
先ほどから粘り気を伴った、如何にも\r[卑猥,ひわい]な音へと
変貌していた:page

"
Escn02-04_ev011-011p-0001_E,"そこへたまにぐるぐるとゆっくり弧を描くように
お尻を回したり、押し付けてきたりする\v[152]さん:page

"
Escn02-04_ev011-011p-0002_J,"その際に\v[152]さんのデリケートな部分を
申し訳程度に覆っている触れ心地の良い茂みが
僕の竿の下部、玉袋を撫でていく:page

"
Escn02-04_ev011-011p-0003_J,"未開のジャングルの如く生い茂っている、
触れ心地の良い茂みが
僕の竿の下部、玉袋を撫でていく:page

"
Escn02-04_ev011-011p-0004_E,"目の当たりにする光景:page

寄せては返すいじらしい感覚:page

そして\r[卑猥,ひわい]な音楽:page

五感の内、半数以上に興奮を促す刺激が与えられ、
股間に向かって体が血流を送れ、送れと
自らの意識とは関係なく、反射的に行う:page

"
Escn02-04_ev011-012p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0233','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んぅ………っっく:page

自らの世界に浸って悦に入っていたのか、
先ほどまで自らの中に埋もれていたモノの
硬さや長さが変わったせいなのか:page

正解がどれかは\r[兎,と]も\r[角,かく]、\v[152]さんは一旦、
先ほどまでの動きを大分遅くし、結合部付近の状況を
下の口で探ろうとしているようだった:page

ふにふに、ぴくんぴくん、と結合部が不規則に
脈動したかと思うと、再び\v[152]さんは尻を上げ、
ゆ～～っくりと竿の根本から亀頭までの長さを測る:page

"
Escn02-04_ev011-013p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0234','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>………ぁ……っ！:page

目視できないので、うっかり亀頭のかえしが
下の唇から少し飛び出そうになってしまい、
焦ったように尻の動きを止め――:page

――外れ切らない内に、大方のアタリをつけて
また肉棒を飲み込んでいく:page

"
Escn02-04_ev011-014p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0235','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>～～～～～っ:page

ぬち～～～～っ……ぷっち…っ…ち……っ:page

ちゅくん…っちゅくん…っちゅく……っく…ぷちゅ…:page

"
Escn02-04_ev011-015p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0236','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んあ:page

再び、周りに\r[卑猥,ひわい]な音が響き渡る:page

僕の肉棒は再び勢いを取り戻し、
\v[152]さんの中を押し広げていく:page

\v[152]さんのはあはあという
息の上がった呼吸の中に混じる喘ぎ声:page

最中、先ほどまではなかった音が耳に入る:page

布団が僕たちの行為によって動き、
畳と擦れる音とは違う:page

しかしそれは\r[幽,かす]かながらもしっかりと耳に入る音だ:page

雨？:page

いや、降り出したにしてももう少し
雨らしい音がしてもいいはずなのに
連続して聞こえるわけではない:page

しばらく\v[152]さんの喘ぎ声と\r[卑猥,ひわい]な粘度の高い音とは
異なる音域に注意を向けてみると、
どうやら音源は膝の辺りからしているようだった:page

目視しようにも\v[152]さんが腰を振っており、
体を大きく動かせないので、どうしようかと
思っていた矢先――:page

ぽたっ:page

\r[幽,かす]かに自分の体温よりやや違うものが
膝に感じた…というより、これは滴り落ちたと
確実に分かる感触だった:page

先ほどからテンポよく、リズミカルに腰を振る
\v[152]さんの尻の隙間ができるタイミングを見計らい、
手を結合部の下に広げてみる――:page

"
Escn02-04_ev011-016p-0001_E,"ぽたっぽたた……:page

また\r[幽,かす]かに音を立て――いや、これは
正確には聞こえておらず、空気の微妙な振動を
頭が誇張して響かせているだけだ:page

手の中のものを見やると、
それは自分の精液と分かる白いものではなく、
ただ、濡れたとしか表現できない水滴だった:page

おしっこ？我慢している？？
――そう思い、鼻に近づけて匂いを嗅いでみるが、:page

無臭:page

第一候補が除外されたことにより、
自動的に答えとして浮上してきたモノに対し、
脳はまた興奮する物質をシナプスへと送る:page

再び手を結合部の方へやり、滴ってくるものを待ったが、
なかなか落ちてこない:page

そんなに待ったわけではないが、
手持ち無沙汰な手を水源の\r[出処,でどころ]と思しき場所へやる:page

"
Escn02-04_ev011-017p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0237','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>…！ゃひぁっうぅ！？:page

リズミカルな動きを演出していた\v[152]さんの腰が引け、
結合部がぐぐぐ、と持ち上がり、そこで硬直する:page

\n<\v[153]>うわぁ……びしょ濡れだ……:page

"
Escn02-04_ev011-017p-0002_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0238','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>も、漏らしたわけじゃ……ない……からぁ……あああ！:page

湧いて出る泉の出処はどこかと、
水分の多い\r[処,ところ]へ指を走らせる:page

"
Escn02-04_ev011-018p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0239','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>…ぁ！！:page

\v[152]さんが身震いすると同時に
竿、袋と伝って少し暖かい液体が膝を濡らしていく:page

"
Escn02-04_ev011-019p-0001_E,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0240','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ご、ごめ…これは…そのっ……んんんぅ…:page

これはきっと噂に聞く:page

――かどうかは分からないけど、
少なくとも匂いが全くしないし、少しだけ粘り気が
あるようにも思う:page

それは自分の膝の上を伝った部分が早くも少し
乾き始めている部分があり、産毛がすこし糊を
塗られたように倒れたままだから:page

――体が勝手に動いて場の主導権が
\v[152]さんから僕に移る:page

潮を噴いたって事は、
\v[152]さんは気持ち良くなってくれてるって
思っていいのかな:page

"
